txId,time_step,xgb_score,lstm_score,gnn_score,lgb_score,cat_score,gat_score,ensemble_score,risk_tier,model_agreement,ring_id
163823442,29,0.9799708,0.68595356,0.49935904,0.9656260685757573,0.7103102487933962,0.9999013,0.8415520106467533,CRITICAL,5,7503
166489981,29,0.98009884,0.9781472,0.51967627,0.9590143807188802,0.46155992896550596,0.9998604,0.841390275862251,CRITICAL,5,9
48371601,40,0.9580113,0.84267354,0.5010066,0.9003498922195607,0.6638444944310837,0.9999995,0.8413861712300555,CRITICAL,6,3776
84308055,4,0.8877493,0.90007067,0.4382873,0.8768617649339912,0.7356300380804579,0.9939324,0.8413334426471534,CRITICAL,5,594
9791217,37,0.99975795,0.3134948,0.47463304,0.9996549064167795,0.9939623503954653,0.9803966,0.8413214172158583,CRITICAL,4,10797
163829691,29,0.93897927,0.67408067,0.44505963,0.9229337726596445,0.8225495793976632,0.99954116,0.8413086673855328,CRITICAL,5,9581
339477655,13,0.97590727,0.9522333,0.4120011,0.8682567572965684,0.6221473737551096,0.99185807,0.8411884014572799,CRITICAL,5,344
272457880,24,0.7763719,0.8507957,0.5227985,0.8612516703844806,0.8686230692769319,0.99999905,0.8410650643765566,CRITICAL,6,10269
47734907,10,0.9868174,0.4596576,0.44011116,0.9491960831548882,0.9601043410651507,0.9602118,0.8410380803962619,CRITICAL,4,10257
185086785,24,0.9492112,0.5933953,0.52575696,0.8245006887882014,0.9492871813167686,0.9999981,0.8409835875839529,CRITICAL,6,6523
98652257,7,0.8058547,0.9854998,0.4828454,0.6952723343355004,0.90594174630709,0.9999844,0.8409821430643711,CRITICAL,5,8948
299338827,30,0.9929173,0.3092896,0.50129914,0.9979455264512387,0.9799083408239163,0.99987435,0.8409288577274892,CRITICAL,5,2818
399705382,12,0.96385187,0.74024427,0.501954,0.7023815928568831,0.9414106876375508,0.99999404,0.840924224828632,CRITICAL,6,2246
43468631,10,0.73782897,0.9820379,0.47413772,0.8971470879615739,0.7934769380911944,0.97731405,0.8408911720964857,CRITICAL,5,8154
72756555,42,0.9754385,0.72108746,0.47301692,0.9753323691803636,0.6836674619417092,0.9967146,0.8408714266942263,CRITICAL,5,5976
300160515,30,0.9762784,0.84791636,0.48400974,0.9609413740217129,0.5835937870491862,0.9998869,0.8408566306872631,CRITICAL,5,52
42632403,10,0.7178638,0.9845589,0.47800866,0.8955957039754172,0.8576342847274285,0.91611916,0.8408104774069554,CRITICAL,5,2229
234392221,11,0.93546414,0.92473024,0.47392634,0.9172441365329994,0.8091860392615458,0.73355,0.8407989376407701,CRITICAL,5,493
73189546,42,0.9849097,0.8023934,0.4930936,0.9980352959901456,0.5966016649178374,0.9683714,0.8407938401330787,CRITICAL,5,8245
200950454,36,0.9829579,0.45708925,0.47681922,0.9753083208348354,0.8953818081752861,0.99999225,0.8407850787261238,CRITICAL,4,7768
206028713,24,0.9173828,0.64858645,0.11160802,0.9299229172457346,0.9733481407936793,0.99998176,0.8407700243176124,CRITICAL,5,7529
43134111,10,0.7586495,0.98854977,0.47255567,0.7319665496863437,0.9180366763050775,0.99727243,0.8407285721250466,CRITICAL,5,5878
269425570,25,0.9997179,0.98830533,0.49454236,0.9996050040099816,0.9966072512771689,0.21223177,0.8406398973605711,CRITICAL,4,92
234677702,11,0.96276665,0.44780537,0.46896592,0.9401711482116679,0.9605585832769414,0.99953973,0.8405113842269342,CRITICAL,4,10692
272138634,24,0.9531476,0.5862627,0.50169855,0.9247909576196742,0.8556946747019137,0.99996257,0.8403321473792355,CRITICAL,6,435
191632680,8,0.97249615,0.90593356,0.4667561,0.9087588271971748,0.8789575558353285,0.62519187,0.8402753789993901,CRITICAL,5,90
298732011,30,0.99836737,0.31620187,0.50418925,0.9989510454408123,0.9670745125248162,0.99464345,0.8402280595521463,CRITICAL,5,8328
339153899,13,0.9670661,0.72791654,0.4692643,0.884786322177815,0.7730933531656904,0.99983466,0.8402108519816467,CRITICAL,5,13
96952918,40,0.960896,0.9391213,0.4776962,0.7311467795902722,0.752124478449219,0.9999194,0.8402093755763979,CRITICAL,5,10395
339058310,13,0.9956333,0.9105286,0.486222,0.9860751171196749,0.9815353145269505,0.3422365,0.8400995595855041,CRITICAL,4,961
355978668,17,0.74893993,0.97195286,0.47826424,0.7966605243945929,0.8693819968999942,0.9999851,0.8400852543474081,CRITICAL,5,8674
68463397,10,0.83310896,0.98811334,0.21327366,0.7471417095774164,0.915558928483069,0.99906784,0.8400696398293107,CRITICAL,5,5676
16965618,14,0.69741476,0.8778139,0.46278146,0.8665353589646303,0.9384035517697815,0.99628747,0.84006629902225,CRITICAL,5,10227
383023539,31,0.99756914,0.87814623,0.25874537,0.9964942343075112,0.9637774599868463,0.49047896,0.8400423497423781,CRITICAL,4,202
358879684,22,0.9808822,0.40873295,0.49903047,0.9538112624732877,0.9479776317201848,0.9999939,0.8399360721843291,CRITICAL,4,180
68800165,10,0.78207636,0.9894937,0.40427315,0.7477354808852301,0.916467194394775,0.9731003,0.8399322230618375,CRITICAL,5,8764
346107880,12,0.7792174,0.9986524,0.37390354,0.7285948605850948,0.9287619303723632,0.9888049,0.8397596900507742,CRITICAL,5,6204
268800586,25,0.56918854,0.99184716,0.47789046,0.8996027252606451,0.9372927656875394,0.98604417,0.8396782993674362,CRITICAL,5,3356
98748979,7,0.80152863,0.98221385,0.4558013,0.7154269589502565,0.9142723250461263,0.9756777,0.8396709993643822,CRITICAL,5,8355
382943517,31,0.5403375,0.9643815,0.53055847,0.9627268750787843,0.8968316324811506,0.9990042,0.8395672881622525,CRITICAL,6,7635
68629384,10,0.7776486,0.989268,0.38048553,0.7448398369144335,0.9142120605715733,0.9945984,0.839562998757553,CRITICAL,5,6550
99371101,21,0.9994981,0.9993094,0.49652055,0.9989000474469729,0.9873431442970397,0.20527636,0.8395384531747753,CRITICAL,4,8224
340074139,13,0.9811328,0.58175635,0.47893095,0.9346357137860606,0.8257101288180045,0.9998461,0.8395196331383555,CRITICAL,5,138
209922224,20,0.78124696,0.99515605,0.44822058,0.700984057547004,0.922746184991879,0.998114,0.839469729719603,CRITICAL,5,5396
269348291,34,0.9875168,0.76554734,0.48676094,0.9813565825616735,0.6878159159817133,0.9019935,0.8394092326854147,CRITICAL,5,45
272333644,24,0.95898116,0.84939635,0.48125276,0.8194476789204431,0.7707333685529755,0.9538783,0.8393820284182197,CRITICAL,5,12515
272708506,24,0.98332614,0.9375361,0.49558392,0.9712129478576139,0.9371183056896898,0.3973485,0.8393734628584959,CRITICAL,4,1352
96580294,40,0.8862455,0.8749441,0.36176232,0.8309337975441244,0.8172975942984104,1.0,0.8393724173456691,CRITICAL,5,6486
209005422,20,0.81613016,0.9786943,0.49326283,0.7997808950720154,0.8086461765905225,0.96793705,0.8393198737736222,CRITICAL,5,5700
218286778,47,0.981632,0.66240716,0.5151277,0.9799345742020853,0.6971261523146829,0.999912,0.8392413178328618,CRITICAL,6,26
68621110,10,0.8042516,0.9864218,0.4233885,0.7470661621536702,0.9175458338174272,0.93345124,0.8392404730223674,CRITICAL,5,3449
209120576,20,0.8910652,0.9901646,0.4939957,0.8212150265193648,0.6775223897293524,0.9998115,0.8392338747180309,CRITICAL,5,11338
355153708,32,0.9631727,0.8689643,0.508677,0.9243126659452116,0.5994190090720931,0.99925154,0.8392223484204421,CRITICAL,6,6822
66418563,46,0.93124247,0.8017611,0.50655854,0.9276037522200281,0.68491947389063,1.0,0.8391882819270732,CRITICAL,6,12181
346109684,12,0.76662195,0.99821424,0.3311242,0.7483802442784179,0.925374550247333,0.99998295,0.8391506896870655,CRITICAL,5,6799
272088755,24,0.93967503,0.73898035,0.49247363,0.8845472536516965,0.8083751115657262,0.95948124,0.8391089755508256,CRITICAL,5,114
245662300,15,0.73091245,0.94508845,0.5093897,0.9052186187562212,0.79279594945621,0.9894589,0.8390651469566862,CRITICAL,6,2012
238091768,13,0.84113926,0.97895277,0.48523372,0.7336168171507479,0.8310552190183601,0.9949656,0.8390645287346518,CRITICAL,5,12799
200513706,36,0.9929448,0.5459573,0.48275498,0.838963033913318,0.936981952429575,0.99974006,0.8390599347070337,CRITICAL,5,1019
188980122,25,0.8572003,0.9792707,0.4825153,0.811420659611238,0.7334636556035399,0.9991906,0.8389282728601708,CRITICAL,5,701
339101939,13,0.9998859,0.9916289,0.45804504,0.9994001080849917,0.9981581945580635,0.21220277,0.8389130626063694,CRITICAL,4,8267
288538603,34,0.98860955,0.9890497,0.48278156,0.9861589145436492,0.7402774896581359,0.57493967,0.8388967513337433,CRITICAL,5,50
68460755,10,0.60968596,0.97888374,0.5078516,0.908439088117191,0.8737461023846576,0.9999994,0.8388821069958228,CRITICAL,6,4736
16173528,14,0.9440895,0.6769825,0.43646377,0.8663563928745811,0.876682579570583,0.98120433,0.8388429559185466,CRITICAL,5,8321
73326073,42,0.9116001,0.7450676,0.49430797,0.8779486917897091,0.8050289832496893,1.0,0.8388189373426372,CRITICAL,5,1699
84722856,26,0.926083,0.8321084,0.52130824,0.8870365109197969,0.8628116775788441,0.78270143,0.8386909184501868,CRITICAL,6,7907
234574646,11,0.99498296,0.9763025,0.38831833,0.9827794777596225,0.950363551131397,0.35072106,0.8385769478415258,CRITICAL,4,9184
86810198,4,0.948056,0.9800156,0.38096046,0.9051518272492038,0.6935516072927687,0.8518849,0.838535713488067,CRITICAL,5,4505
67685393,35,0.9693012,0.42005467,0.52800065,0.9776133099411263,0.9085306570431549,0.99998677,0.8384748662347657,CRITICAL,5,2
373108059,22,0.8673751,0.87456536,0.46671742,0.8994528632728932,0.7975752744298852,0.90573573,0.8384530546733528,CRITICAL,5,217
209004853,20,0.85049134,0.97527957,0.4017699,0.7694355503821572,0.8109586146132767,0.99998975,0.8383744674767168,CRITICAL,5,5478
43372323,10,0.74988645,0.9892931,0.45188448,0.7466442258785917,0.9162501123197393,0.98476624,0.8383234722866708,CRITICAL,5,8822
160342372,45,0.9403125,0.981563,0.44571507,0.9453708617477038,0.5232374876644964,0.99916375,0.8382549978774537,CRITICAL,5,4787
248913531,18,0.999655,0.9917292,0.48448205,0.9997410492656674,0.9980699338827298,0.19541724,0.8382432574645551,CRITICAL,4,257
339099910,13,0.699108,0.91781974,0.4971448,0.9307063556604455,0.8142213433934753,0.9999999,0.8382411167513345,CRITICAL,5,7629
68450484,10,0.77516615,0.98699075,0.42855167,0.926750398031724,0.8118736238870402,0.8630376,0.838218215035729,CRITICAL,5,12284
163817787,29,0.8899262,0.96742344,0.50493246,0.7905093117971783,0.8731898015131889,0.79821396,0.8382089171836908,CRITICAL,6,1263
362874838,19,0.79162663,0.91937155,0.49994874,0.7899551646291552,0.8608944267513491,1.0,0.8381898603825682,CRITICAL,5,2452
175430072,9,0.96435636,0.69738996,0.5106936,0.8479236527997644,0.8139901247367461,0.9999738,0.8381890343027826,CRITICAL,6,219
84733493,26,0.96007234,0.59419584,0.5209923,0.9171332916432764,0.8323218999963685,0.9999399,0.8381869885752661,CRITICAL,6,11405
149798605,39,0.999395,0.4600006,0.06881991,0.9968325929724577,0.9859225488475173,0.99995303,0.8381861815778786,CRITICAL,4,7453
113855973,21,0.89773047,0.97000486,0.4679627,0.8010296287902074,0.7120299872259556,0.9997453,0.8381353414526813,CRITICAL,5,8696
68449712,10,0.85880977,0.9858769,0.48630336,0.7579246892278394,0.921699893959721,0.806078,0.8381331836535685,CRITICAL,5,12054
339154137,13,0.9717628,0.973544,0.51120126,0.7273103507771816,0.6935206875233858,1.0,0.8380790172942995,CRITICAL,6,33
195421278,46,0.983557,0.50073135,0.48229426,0.9372142847564858,0.8808195008783635,0.9998141,0.8380508041209321,CRITICAL,5,10568
331246381,17,0.74893993,0.9577619,0.45972627,0.7966605243945929,0.8787055374441882,0.99880993,0.838046597068465,CRITICAL,5,11166
312468693,22,0.8546585,0.93413126,0.5145073,0.6948853179890477,0.8778740626834989,0.9964302,0.8380256027096867,CRITICAL,6,10610
209006189,20,0.8264544,0.98659885,0.5026007,0.7523779801282884,0.8065510527128387,0.99820685,0.8380118933474445,CRITICAL,6,6097
163867960,29,0.8228287,0.9970204,0.42300007,0.8965085001302732,0.8221331603226963,0.81678873,0.8379795195492463,CRITICAL,5,11333
331884612,17,0.7194314,0.97716033,0.50211793,0.7966605243945929,0.8841107983058899,0.9885113,0.8379370944499029,CRITICAL,6,5359
157331065,31,0.9849914,0.33972105,0.44788867,0.9875497048537762,0.9762876152150723,0.99998176,0.8379048483621272,CRITICAL,4,6101
163699515,29,0.95469946,0.9611223,0.50251126,0.7661723590429516,0.6843109875864045,0.9993563,0.8378354556914758,CRITICAL,6,112
355203009,32,0.9238208,0.9713004,0.50020057,0.7186991353675618,0.7725624500671905,0.9764123,0.8378228238491696,CRITICAL,6,12201
115939450,38,0.99926287,0.33385926,0.51264757,0.9987995875984085,0.9323810913587333,1.0,0.8378227951480829,CRITICAL,5,3871
118281690,5,0.84517896,0.9207002,0.4164555,0.8644317104822403,0.7610939577146831,0.9968611,0.837785432169843,CRITICAL,5,839
12709136,41,0.9832153,0.7965525,0.4949844,0.9621696183701911,0.5997027378853775,0.99981207,0.8377592960799555,CRITICAL,5,14
94913078,43,0.9588138,0.6265667,0.40738916,0.9626808890451701,0.7981327286088937,0.9999801,0.8377345712385337,CRITICAL,5,7727
209526596,20,0.999928,0.9886845,0.49497983,0.9997922628071658,0.9978314167382031,0.18967973,0.8376090019826958,CRITICAL,4,4587
346108999,12,0.79057205,0.99764913,0.39188948,0.9083607449996781,0.79021821182889,0.8964785,0.837562699008146,CRITICAL,5,6601
9488711,48,0.9633597,0.44084942,0.4902074,0.9553537883596112,0.9448201952544683,0.9779733,0.8375611621286447,CRITICAL,4,1573
277798485,24,0.89358026,0.8658824,0.45801434,0.9307928131768968,0.824921219870741,0.8017131,0.8375604086378844,CRITICAL,5,362
15624399,11,0.98620903,0.81981164,0.4824128,0.9679497632254916,0.9595941990793315,0.49321693,0.8374966601914793,CRITICAL,4,194
155389738,48,0.997912,0.31230143,0.50343657,0.9966489431856309,0.955025215930436,0.9999783,0.8373421657303268,CRITICAL,5,3071
336469047,17,0.7194314,0.97835195,0.4911487,0.7966605243945929,0.8748744185045658,0.9999999,0.8372601794132675,CRITICAL,5,4247
166490857,29,0.9782218,0.6400177,0.463039,0.930130623845817,0.91865800520017,0.8149355,0.8372218247054413,CRITICAL,5,1400
99913534,21,0.885401,0.990191,0.49002537,0.8933328788499717,0.7720724352426314,0.776037,0.8372088320464163,CRITICAL,5,243
13406644,41,0.8701506,0.7164882,0.48985544,0.8898106700711065,0.8520229198463036,0.99983704,0.8371307363558224,CRITICAL,5,3298
190852857,9,0.82811886,0.9939074,0.45882818,0.9000602069636432,0.924073832772271,0.65203816,0.8370779866107719,CRITICAL,5,6134
113858750,21,0.89773047,0.97000474,0.47191843,0.8010296287902074,0.7117796238548157,0.99108094,0.8370392644860116,CRITICAL,5,9680
209779494,20,0.9288833,0.9835157,0.49271765,0.824017415783203,0.6318000828504043,0.9999832,0.8370099104057835,CRITICAL,5,970
67685897,35,0.9921143,0.4146141,0.35146517,0.983536809919896,0.939267057952698,0.99979633,0.836955634589938,CRITICAL,4,2
73085776,42,0.9787548,0.92962563,0.48335117,0.9850194885797233,0.46847730987656944,0.9999964,0.8369541119672608,CRITICAL,4,902
12779604,41,0.89944005,0.9985831,0.14812401,0.8527231133348413,0.7406562096796666,0.99996376,0.8369004764242793,CRITICAL,5,1827
97749220,40,0.9900592,0.5934069,0.4985168,0.9852425857003055,0.7370709560416366,0.9979674,0.8368179778014426,CRITICAL,5,2542
202221380,36,0.9868023,0.5236204,0.3992911,0.9439174343682434,0.8947618574511116,0.97327673,0.8368098767795334,CRITICAL,5,5288
373151303,22,0.97670734,0.5188334,0.5093043,0.9332603137562333,0.8722308841602919,0.98452896,0.8368052172665806,CRITICAL,6,209
299191967,30,0.9994192,0.26825866,0.5083234,0.9994451913300049,0.983502940987789,0.99981683,0.8367622529926627,CRITICAL,5,8762
96460030,7,0.68011653,0.9912383,0.3738841,0.8994844937911847,0.8435020523335072,0.99357927,0.8367562709784985,CRITICAL,5,9980
368746116,22,0.8705102,0.820849,0.5220478,0.7676858068262431,0.8729891156737718,0.9999187,0.8367535697581404,CRITICAL,6,349
98671117,7,0.967908,0.68441665,0.4092275,0.9853673897894801,0.9047482004058228,0.74606323,0.8367408674717618,CRITICAL,5,1023
245177391,3,0.9948526,0.9363146,0.4752481,0.9745352033621616,0.9117250080406796,0.40446827,0.8366909570618474,CRITICAL,4,4241
26731774,8,0.98778117,0.43369058,0.43674418,0.9670787965464237,0.9125867948691146,0.9996171,0.8366584941491875,CRITICAL,4,681
355009986,32,0.8520289,0.9584599,0.5039405,0.7352443345175479,0.8169705310601668,0.99487853,0.8365734385564403,CRITICAL,6,2292
13627700,41,0.9076917,0.99671483,0.46096984,0.9411489964691865,0.5789562915916242,0.9393351,0.8365574417846997,CRITICAL,5,11666
108489047,21,0.9926207,0.9251307,0.49881452,0.47916317999990676,0.9602156989651823,0.9999968,0.8365373203791103,CRITICAL,4,674
43004059,10,0.9998596,0.99099934,0.4391275,0.9992984240377444,0.9985544198723901,0.20535524,0.8364667718614144,CRITICAL,4,1375
339060782,13,0.93043166,0.85711396,0.49943823,0.8081826155617913,0.7481011957699002,0.999995,0.8364640778389933,CRITICAL,5,33
390247319,17,0.9291978,0.9305359,0.45524436,0.8916623476573118,0.7034655471581851,0.88812095,0.8363951839389095,CRITICAL,5,325
383011036,31,0.99903667,0.97673494,0.31879613,0.9990846198162068,0.9773399516641643,0.305809,0.8363865462163257,CRITICAL,4,8256
47590951,10,0.7007832,0.98652494,0.47262272,0.9003269406109539,0.7871400263581163,0.99568427,0.8362734051338264,CRITICAL,5,6069
164123282,29,0.92491436,0.9898929,0.49027142,0.834155988413632,0.9108397575828009,0.61387557,0.8362416106703757,CRITICAL,5,9132
163886393,29,0.8173389,0.9970988,0.50274277,0.7408619858990839,0.8078978988121757,1.0,0.8361879526639346,CRITICAL,6,6658
331556254,23,0.99945,0.9931607,0.5113724,0.9985826334329724,0.9886761730859086,0.18168345,0.8361274575772625,CRITICAL,5,5141
378263888,16,0.79736716,0.95605195,0.4934771,0.8285170370984759,0.9259236206644589,0.80454206,0.8361190571340135,CRITICAL,5,9726
306161862,22,0.9228745,0.81215894,0.481861,0.9042759984682414,0.7018645774702452,0.99899405,0.8360498458449849,CRITICAL,5,321
73326076,42,0.9142329,0.8292972,0.48659593,0.8643004634485267,0.7726080316759703,0.9488502,0.836029728887729,CRITICAL,5,10061
4186088,13,0.97778153,0.99192023,0.4744448,0.9494613045206275,0.9792918651298775,0.30538404,0.8360244026490041,CRITICAL,4,10224
98055520,40,0.98073727,0.8405867,0.49589163,0.9743149503199761,0.5434719847105962,1.0,0.835999036436786,CRITICAL,5,1410
97054450,40,0.9638212,0.88758063,0.5188969,0.8303953824994417,0.6573036993962522,0.99999464,0.8359810412484809,CRITICAL,6,1751
298977132,30,0.9993931,0.32989958,0.5020027,0.9980697796566907,0.9313296666815235,0.9994941,0.835980573561115,CRITICAL,5,2413
165858777,29,0.9562322,0.7048816,0.47984293,0.8180361933574845,0.8546226659345915,0.98823917,0.8359639432471795,CRITICAL,5,1335
390560527,17,0.91052413,0.97511137,0.5063999,0.8672786997035614,0.6043099125077733,0.99913836,0.8359602113072276,CRITICAL,6,104
378195935,16,0.8947112,0.92968744,0.4988274,0.6450065892783305,0.8838342224599658,0.99998283,0.8358478188666243,CRITICAL,5,8911
43084779,10,0.8412304,0.987778,0.49614385,0.9655911768043377,0.9562275419327297,0.48711267,0.8358289126570949,CRITICAL,4,11225
96580005,40,0.84406924,0.9081216,0.5009477,0.9111319627667825,0.6840533112217392,0.9997559,0.8358205304801376,CRITICAL,6,6391
331638331,23,0.9028764,0.9585321,0.5283843,0.75733067892002,0.7281314867401671,0.999111,0.8357948905415274,CRITICAL,6,10746
37315080,6,0.9891806,0.35563904,0.39294994,0.9872523823423267,0.9808805464409012,0.98268676,0.8357734676892002,CRITICAL,4,10376
115908593,38,0.98788214,0.60024154,0.49860623,0.9909347908737638,0.9117517577654772,0.7490472,0.8357611927335833,CRITICAL,5,53
191113756,8,0.69776547,0.97528154,0.3896335,0.8804430354142209,0.8430831345757646,1.0,0.83574659869552,CRITICAL,5,5578
98975399,21,0.8460205,0.9784565,0.46031213,0.9167885864663592,0.6304257582747833,1.0,0.8356999443208518,CRITICAL,5,7431
196100259,46,0.9962923,0.2775124,0.4819449,0.9983241382667262,0.9837382337566329,1.0,0.835683822052592,CRITICAL,4,7602
20407485,34,0.99829465,0.30563527,0.454835,0.9966361111291127,0.9683164088605763,1.0,0.8355063203701277,CRITICAL,4,10603
192097651,8,0.74838257,0.9990194,0.49464643,0.7496280251960145,0.8988321083311713,0.956464,0.8354809740283067,CRITICAL,5,5992
288385653,34,0.85021317,0.998278,0.16168937,0.8623344147316917,0.7679539591185005,1.0,0.8353546085876685,CRITICAL,5,11097
73101628,42,0.9710783,0.98633426,0.38586825,0.5959863859645964,0.8462067808146752,1.0,0.8353354328231816,CRITICAL,5,1320
165848920,29,0.9263814,0.85567445,0.47782812,0.7973919310075492,0.766041891645123,0.99999714,0.8352930266915802,CRITICAL,5,1229
94695678,7,0.95606357,0.9281187,0.34376344,0.8624446946461032,0.6594744035930518,0.99569976,0.8351611167494156,CRITICAL,5,11649
269167194,25,0.9186269,0.98475903,0.50324667,0.7821363189512983,0.6702676831714047,0.9999753,0.8351592858466482,CRITICAL,6,5601
244616742,15,0.79758453,0.9891073,0.46338025,0.8699569830996995,0.8129118757185837,0.86882854,0.835148123700719,CRITICAL,5,102
106502080,44,0.9756149,0.49932647,0.48749235,0.929244229707407,0.8815203521184807,1.0,0.8351359071556091,CRITICAL,4,3787
116723095,38,0.98375535,0.51789516,0.46168622,0.8531598796326761,0.9431739045777346,0.99999714,0.8350944761198337,CRITICAL,5,2936
272747318,24,0.99785715,0.9924508,0.20294894,0.998983015928903,0.9791714326450675,0.33278924,0.8350754072176431,CRITICAL,4,8451
201025491,36,0.9982918,0.39860147,0.4934727,0.9973683598259526,0.9683481066129186,0.8744431,0.8350253521087918,CRITICAL,4,10869
15394926,14,0.81626296,0.9992654,0.50612414,0.9568607930580074,0.7947165121599635,0.72115463,0.8350180412199459,CRITICAL,6,10927
355110616,32,0.97233284,0.8502489,0.50552917,0.5997932453022408,0.9124727302094896,1.0,0.835010843665398,CRITICAL,6,498
12709109,41,0.9832901,0.77495605,0.4842694,0.9574028289014886,0.613286009297607,0.9989507,0.8349687636473254,CRITICAL,5,14
323889130,22,0.96673465,0.96519667,0.5191857,0.9827418138166449,0.9375592563326556,0.3327691,0.834962732755855,CRITICAL,5,74
300262620,30,0.98495746,0.87161416,0.4932784,0.9547941300708774,0.5312187766072568,0.99567634,0.8348644089814895,CRITICAL,5,52
29082659,37,0.980452,0.5054458,0.49749747,0.9447232558788851,0.850993219463502,0.9999914,0.8348534733678749,CRITICAL,5,7878
188495740,34,0.99582905,0.4541074,0.3206534,0.9958239003628732,0.8900127245816744,1.0,0.8348498705551469,CRITICAL,4,6856
234574645,11,0.9997688,0.99756694,0.48237494,0.9991785921250842,0.9975376197513914,0.16871165,0.8348008408751585,CRITICAL,4,9183
339120940,13,0.99274385,0.9404735,0.46551377,0.9857139549243853,0.9745803153941579,0.29720342,0.8347809083582286,CRITICAL,4,3444
334721364,16,0.9496022,0.44396996,0.5222738,0.9301479692637145,0.9393974340785954,0.99999547,0.8347728013020598,CRITICAL,5,11685
84334783,26,0.9841254,0.38982308,0.4500094,0.9436567124681057,0.9651643389233837,0.9966101,0.8347662005163881,CRITICAL,4,402
72326829,42,0.8912088,0.926567,0.46515563,0.9567091238574545,0.5821161245657652,0.99999964,0.8346611944523072,CRITICAL,5,1104
43151740,10,0.9467732,0.99996054,0.44406015,0.9804718240886747,0.8739231550714018,0.43971047,0.8346338947663797,CRITICAL,4,11704
219920583,47,0.99897563,0.2705026,0.48806247,0.9987388104110749,0.9792106242607639,0.9995516,0.8345676514557423,CRITICAL,4,6968
339057661,13,0.66192526,0.99278873,0.4983666,0.9021584431284336,0.7977937096582917,0.999915,0.8345132927169964,CRITICAL,5,1066
73095416,42,0.99884474,0.3265287,0.47023585,0.994912936057767,0.9411815554183873,0.9999993,0.8344593992448744,CRITICAL,4,9698
14847323,43,0.98258466,0.57402796,0.46037674,0.9888134156987098,0.7572752028354555,1.0,0.8344037042914383,CRITICAL,5,2912
241500374,15,0.853556,0.97982156,0.46904692,0.9397318284361628,0.7672126019798179,0.76578456,0.8343990942320081,CRITICAL,5,273
331246382,17,0.7194314,0.9672103,0.47971445,0.7966605243945929,0.8748744185045658,0.9984717,0.834314623571286,CRITICAL,5,11167
43372327,10,0.799133,0.9902692,0.4043256,0.7466442258785917,0.920037790692406,0.9088606,0.834162090708693,CRITICAL,5,8824
68593145,10,0.7983582,0.9880348,0.47493714,0.7466442258785917,0.9167862191880548,0.8838687,0.8341612169056276,CRITICAL,5,5172
43152349,10,0.7906246,0.9900635,0.41950667,0.7446241168718695,0.916467194394775,0.9204273,0.8341358938987347,CRITICAL,5,11889
209037046,20,0.8641952,0.9963407,0.5102632,0.7850575010344406,0.7042016925839274,1.0,0.8341046094079883,CRITICAL,6,5242
246969836,15,0.904935,0.9098374,0.5133758,0.9617629888935203,0.557730777106381,0.99978644,0.8340809198903815,CRITICAL,6,12073
390608775,17,0.98241615,0.84016114,0.49210984,0.9668472559477609,0.5665862387033459,0.9666371,0.834027162258159,CRITICAL,5,6863
209721879,20,0.7025746,0.98803467,0.4743499,0.8463690432164372,0.8230925804953617,0.9999993,0.8339748754353441,CRITICAL,5,1034
331564687,23,0.9682408,0.6012742,0.48553976,0.9033983392182872,0.8237334125228517,0.99972266,0.8339711966681013,CRITICAL,5,8086
14934742,14,0.91289204,0.91926664,0.49638253,0.6191654544456863,0.8929045503177838,0.99878865,0.8339619671309616,CRITICAL,5,682
310529087,2,0.9598967,0.9405725,0.4744586,0.7037762363167883,0.7526641587564951,0.9955739,0.833919825179152,CRITICAL,5,8535
288545370,34,0.93958634,0.9920632,0.5357333,0.9202658817464385,0.4865093959841536,0.99985373,0.8339157447678954,CRITICAL,5,9810
379046510,23,0.99956423,0.8773493,0.49977535,0.9996278355658929,0.9712826590928455,0.32260716,0.8338760589187529,CRITICAL,4,8371
43005393,10,0.99387896,0.30599248,0.46846,0.9744617076894081,0.9819003634201083,0.9998548,0.8338640427162338,CRITICAL,4,24
56985667,29,0.9728909,0.9636312,0.51219004,0.9298552260383969,0.47526963371732994,0.9999999,0.8338036387384055,CRITICAL,5,54
232975279,1,0.97536784,0.8249843,0.40580925,0.9702049471489838,0.8817796286155837,0.612205,0.8337620860777412,CRITICAL,5,11207
43116103,10,0.9048201,0.91034836,0.49030834,0.8104620080012163,0.7362474215309984,0.97308254,0.8336879096835514,CRITICAL,5,10754
42625874,10,0.8722686,0.7857882,0.51054,0.8858844040937898,0.7704475677758069,0.9998896,0.8336250941924748,CRITICAL,6,385
288433558,34,0.9724683,0.94963884,0.4777085,0.9635902082640568,0.4654317153548877,0.9989912,0.8335872952117179,CRITICAL,4,1197
98602016,40,0.9138874,0.83608955,0.39692956,0.8677735807979121,0.7436412157236459,0.9999982,0.8334499884010453,CRITICAL,5,863
82849471,40,0.9690815,0.9946084,0.48709363,0.6545081796300692,0.7372590897548048,0.9998672,0.8334436932293189,CRITICAL,5,6115
43002742,10,0.9998392,0.98496556,0.47271904,0.9993841101237415,0.9950490783914478,0.18102464,0.8334071222683929,CRITICAL,4,5705
355195875,32,0.91385025,0.654353,0.49193347,0.9423988953785781,0.7885973571146143,1.0,0.833399113484901,CRITICAL,5,680
